id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
21865637,Maple Place,159494837,Hongye,Queens,Far Rockaway,40.59722,-73.75936999999999,Private room,68,1,66,02/07/19,3.54,1,51
21868813,1 Bedroom modern apartment in the heart of Astoria,120638903,Ioanna,Queens,Astoria,40.76543,-73.92248000000001,Entire home/apt,95,6,2,09/12/17,0.1,1,0
21875621,超级便利的豪华公寓次卧,125492013,祥茵,Queens,Elmhurst,40.7418,-73.8861,Private room,40,5,0,,,2,0
21884025,Private 1 bedroom 15 minutes from Manhattan,61175161,Claudia,Queens,Astoria,40.76885,-73.90751999999999,Private room,40,3,1,13/12/17,0.05,1,0
21885667,Private Bedroom in Spacious Queens Home,11911154,Flor De Liz,Queens,Ditmars Steinway,40.77129,-73.91712,Private room,35,14,0,,,1,0
21907916,Áines place.,4076045,Aine,Queens,Astoria,40.76347,-73.90928000000001,Private room,50,2,0,,,1,0
21909717,Nice view apartment,65493699,Dan Hua,Queens,Jackson Heights,40.75731,-73.85785,Entire home/apt,143,2,3,02/01/18,0.15,1,0
21913811,"Cooled Queens Apartment, NY. LGA Airport 5 min.",147095935,Adeel,Queens,Woodside,40.74496,-73.89534,Entire home/apt,99,1,118,23/06/19,6.0,1,320
21926893,Studio with brand new furniture and appliances!,159998120,Joe,Queens,Astoria,40.76522,-73.92438,Entire home/apt,92,1,0,,,1,0
21927300,LGA Newly Renovated One Bedroom Apt.1,156952896,Haijiao,Queens,East Elmhurst,40.765370000000004,-73.87639,Entire home/apt,100,1,198,05/07/19,10.15,2,156
21929935,Full Studio Apartment (MODULO 715),4514578,Hector,Queens,Elmhurst,40.74586,-73.88409,Entire home/apt,45,4,0,,,1,0
21930306,10 mins/Airports JFK/LGA/Hosp/malls bus/train#2,126247863,Seeranie,Queens,Richmond Hill,40.68932,-73.82047,Private room,35,1,56,04/07/19,3.0,2,359
21931779,Beautiful Art Deco Master Bedroom in Astoria NY,147252767,Melanie,Queens,Astoria,40.76354,-73.91341,Private room,50,1,6,07/04/18,0.31,1,0
21931979,Shineroom,159974287,Rasul,Queens,Flushing,40.76245,-73.8238,Private room,38,5,34,08/06/19,1.82,1,353
21933372,Lovely Astoria apartment will make you feel home!,120284390,Derya,Queens,Astoria,40.7723,-73.9281,Private room,100,3,0,,,1,0
21936033,LGA Newly Renovated Apt.2,156952896,Haijiao,Queens,East Elmhurst,40.76419,-73.87498000000001,Entire home/apt,120,1,118,07/07/19,6.05,2,79
21936288,Infinite Bliss,118807152,Melissa,Queens,Elmhurst,40.74361,-73.87732,Private room,30,1,15,30/06/19,0.77,1,249
21937197,"Warm & Cozy Haven, 6 min. to N/W, 20 to Manhattan!",4811900,Bridget,Queens,Ditmars Steinway,40.770509999999994,-73.90944,Private room,600,2,5,29/04/18,0.27,2,0
21938508,Ideal Stay in NYC! ☆☆☆☆☆,70562577,Ryan,Queens,Astoria,40.77118,-73.92548000000001,Entire home/apt,125,3,10,26/04/19,0.54,1,64
21939817,COZY & CLEAN ROOM IN ASTORIA 15 MIN TO MANHATTAN.,153066091,Hasan,Queens,Ditmars Steinway,40.77323,-73.91796,Private room,75,2,1,06/12/17,0.05,1,89
21947012,"Private Rm; JFK(10mins), LGA(15mins), Manh(30mins)",158625100,Vic,Queens,Richmond Hill,40.68683,-73.82743,Private room,75,1,25,29/05/19,1.3,2,48
21948799,Bedroom in Beautiful House with Sunny Porch,16686426,Helen,Queens,Long Island City,40.75982,-73.93138,Private room,65,2,10,18/05/19,0.52,1,0
21951042,Comfy Renovated Basement Apartment Near JFK,18918881,Anna,Queens,Far Rockaway,40.60273,-73.75466,Entire home/apt,51,1,4,20/12/17,0.21,1,0
21956264,Beautiful bed bed room,110346058,Shirley,Queens,Jamaica,40.6741,-73.79775,Private room,45,4,12,10/06/19,2.03,1,291
21963723,Apartment in Sunnyside close  to Manhattan.,58943675,Angelo,Queens,Sunnyside,40.74508,-73.92198,Entire home/apt,140,3,4,05/11/18,0.21,1,0
21979890,Beautiful beach house in NYC!,27272337,Peter,Queens,Arverne,40.58793,-73.79268,Entire home/apt,250,4,40,24/06/19,2.16,1,183
21982995,Cozy home in Astoria Queens.,160507191,Nikos,Queens,Astoria,40.76017,-73.90945,Entire home/apt,150,4,29,01/01/19,1.48,1,0
21985279,"3-Bedroom House with Hot Tub Near JFK, LGA & NYC",151880786,Colin,Queens,Richmond Hill,40.70231,-73.82722,Entire home/apt,66,30,9,16/09/18,0.47,1,173
21993956,Studio-Sized Master Bedroom with Great Amenities!,7465002,Rena,Queens,Astoria,40.76552,-73.92576,Private room,50,3,3,29/06/18,0.16,1,0
22000376,2000呎 法拉盛美丽豪华大套房,135530716,Angela,Queens,Flushing,40.764829999999996,-73.79583000000001,Entire home/apt,460,1,49,24/06/19,2.55,4,160
22007950,Bushwick/Brooklyn Charming Private Room,49735439,Merida,Queens,Ridgewood,40.69587,-73.9045,Private room,65,3,1,31/05/18,0.07,2,125
22010343,Nice and cozy apartment! 15 mins from manhattan,22365640,Katherine,Queens,Woodside,40.74434,-73.91108,Entire home/apt,100,2,0,,,1,0
22013423,Fully Stocked 1-Bedroom in Astoria!,48356178,Brandon,Queens,Long Island City,40.75797,-73.92908,Entire home/apt,113,5,9,09/09/18,0.49,1,0
22013965,Vintage,48655993,Ottilia,Queens,Elmhurst,40.74152,-73.87633000000001,Private room,50,1,16,06/05/19,0.84,1,49
22018219,"Warmth in Woodside, New York",25376759,Theis,Queens,Woodside,40.75247,-73.90033000000001,Entire home/apt,90,3,1,02/01/18,0.05,1,0
22027652,"Sunny Astoria Bedroom (near LGA, and Astoria Park)",47598303,Tina,Queens,Astoria,40.77205,-73.92997,Private room,58,1,5,10/12/17,0.26,1,0
22028894,20 mins to Manhattan. 7mins walk  2 subway.busesA,60291768,Kim,Queens,Elmhurst,40.73867,-73.87144,Entire home/apt,88,4,44,04/06/19,2.33,2,39
22029653,Quiet Artsy Astoria Bedroom Available,160862247,Peyton,Queens,Astoria,40.75694,-73.92558000000001,Private room,57,5,0,,,1,0
22030831,Luxury 1 Bedroom APT - 1 stop to Manhattan!,826567,Po,Queens,Long Island City,40.75135,-73.94281,Entire home/apt,120,3,1,01/01/19,0.16,1,0
22035333,*Memory foam mattress lovers//Netflix!!,146449899,Fabian,Queens,Flushing,40.7467,-73.83456,Private room,53,1,166,30/06/19,8.74,2,151
22037715,Cozy artistic 3 bedroom home 15-20mins from jfk,160940380,Adeola,Queens,St. Albans,40.69863,-73.74941,Entire home/apt,250,3,39,17/06/19,2.12,3,347
22050058,法拉盛唯美独立房间,135530716,Angela,Queens,Flushing,40.765609999999995,-73.79576,Private room,80,2,0,,,4,3
22050355,Home Sweet Home in Astoria,125011763,Peter,Queens,Astoria,40.76106,-73.9078,Entire home/apt,95,1,64,22/06/19,3.43,2,96
22050927,法拉盛温馨亲子房,135530716,Angela,Queens,Flushing,40.76572,-73.79629,Private room,98,2,1,22/03/18,0.06,4,3
22051488,"法拉盛高档,奢华大套房(带按摩浴缸和淋浴的独立卫生间)",135530716,Angela,Queens,Flushing,40.76355,-73.79460999999999,Private room,120,2,1,26/12/17,0.05,4,6
22055300,"Cozy Living room sofa bed,close to LGA/JFK/subway",40711894,Jessica,Queens,Elmhurst,40.74113,-73.88769,Shared room,41,1,9,15/06/19,1.01,4,27
22059272,"Comfy, spacious bedroom",25330183,Juan,Queens,Sunnyside,40.73688,-73.91945,Private room,31,3,2,07/07/18,0.15,1,0
22063918,25 minutes to Midtown NYC- Entire large apartment,2323561,Herminia,Queens,Elmhurst,40.74475,-73.88266,Entire home/apt,90,2,8,02/01/19,0.43,1,0
22064927,溫馨大套房,161172539,Rui Guang,Queens,College Point,40.7806,-73.84198,Private room,59,1,92,04/07/19,5.01,1,79
22067480,"Private Rm in trendy Jackson Hts, Qns, 10m to LGA",73826443,Elizabeth,Queens,Jackson Heights,40.751529999999995,-73.88964,Private room,120,1,4,07/04/19,0.21,1,0
22069581,Luxury Private room located in Fresh Meadows,137858241,Holyfield,Queens,Flushing,40.73067,-73.80691,Private room,45,1,9,05/07/19,0.48,1,328
22078678,Room in NY apartment near LGA,126489138,Candria,Queens,East Elmhurst,40.76008,-73.85965999999999,Private room,100,2,0,,,1,0
22085892,THANKSGIVING IN NYC,7241732,Jason,Queens,Woodside,40.74602,-73.90604,Private room,55,1,0,,,1,0
22088100,"Bright and Warm place -
only 17min to Central Park",161351021,V,Queens,Woodside,40.75593,-73.90268,Private room,425,1,11,01/03/18,0.58,2,0
22099954,Cozy 2 Bedroom in Astoria,23385082,Theresa,Queens,Astoria,40.765159999999995,-73.92281,Entire home/apt,112,6,2,12/03/18,0.11,1,0
22101034,Cool Out/Private large ensuite nearJFK sleeps 4,94713722,Joy,Queens,Springfield Gardens,40.68857,-73.75488,Private room,50,2,23,17/06/19,1.4,4,348
22102113,Room in Astoria NewYork,88547794,Felicita,Queens,Astoria,40.76717,-73.90994,Private room,55,7,7,11/06/19,0.49,1,365
22107368,Entire Apartment Available in Astoria,103170539,Lalit,Queens,Astoria,40.768240000000006,-73.91135,Private room,29,5,11,15/06/18,0.59,1,156
22115009,Shared room with Bed Tent (Privacy Pop).,44620317,Claudia,Queens,Corona,40.74061,-73.85651,Shared room,45,1,8,28/09/18,0.53,4,347
22130055,Queens Home short walk to Subway- 2 bedroom 2 bath,59089796,Sara,Queens,Richmond Hill,40.70248,-73.81936999999999,Entire home/apt,125,2,31,25/06/19,1.65,2,62
22131111,"Astoria lovely Private Room, Steinway, LGA Airport",154108693,Jasmine,Queens,Astoria,40.758590000000005,-73.91748,Private room,70,1,0,,,1,0
22150519,Cozy suite in a Townhouse,26411218,Desmond,Queens,Elmhurst,40.73491,-73.888,Entire home/apt,83,3,77,07/07/19,4.05,2,22
22151022,10mins to LGA /20 to the city /5 min to N train,139867352,Oscar,Queens,Ditmars Steinway,40.78021,-73.91015,Private room,39,1,43,23/06/19,2.28,2,351
22151067,"30 mins from Manhattan, Clean room in Queens",161743285,Elena,Queens,Rego Park,40.732659999999996,-73.85446999999999,Shared room,27,60,1,23/12/17,0.05,1,0
22173762,Newly renovated 3 BEDROOM in Astoria woodside NY,123136283,Niki,Queens,Astoria,40.76403,-73.90612,Entire home/apt,280,2,69,27/06/19,3.68,1,307
22174482,Paradise in New York,161983650,Edmarine,Queens,Bayside,40.752359999999996,-73.75519,Private room,41,2,2,31/01/18,0.11,1,0
22176096,"Entire 1BR APT,HEART of ASTORIA10mins to Manhattan",2413383,Nelson,Queens,Astoria,40.76432,-73.91885,Entire home/apt,110,2,7,20/12/18,0.37,1,0
22176831,JFK 2 Comfort 5 Mins from JFK Private Bedroom,156684502,Nalicia,Queens,Springfield Gardens,40.66158,-73.7705,Private room,50,1,341,08/07/19,17.82,3,25
22177219,Private Big Room with Great Access!!!,162005440,Alba,Queens,East Elmhurst,40.76311,-73.89098,Private room,100,2,23,08/06/19,1.23,1,95
22178073,Tranquility Stay-cation with private pool,21963202,Journey,Queens,Jamaica Estates,40.7177,-73.78689,Entire home/apt,135,1,115,03/07/19,6.8,2,138
22189962,"Modern, Cozy and affordable NY Home",50682735,Miguel,Queens,Kew Gardens,40.71162,-73.82799,Entire home/apt,80,2,1,24/12/17,0.05,1,340
22190231,"LUXURY BEDROOM FOR RENT, close to Manhattan.",119128599,Jessie,Queens,Maspeth,40.730940000000004,-73.90131,Private room,59,2,13,13/01/19,0.9,1,35
22191500,"Cozy room for one JFK, LGA & subway to Manhattan",162142087,Christian,Queens,Jamaica,40.68739,-73.80555,Private room,50,1,36,23/06/19,1.96,3,359
22194287,Bright 2 Bedroom Apt in quiet Woodside,5726293,Suah,Queens,Woodside,40.74402,-73.90946,Entire home/apt,150,2,3,10/07/18,0.16,2,0
22195204,Cozy room in Loft Apartment - Brooklyn,162174536,Estefani,Queens,Ridgewood,40.696870000000004,-73.90111,Private room,31,18,1,04/01/18,0.05,1,0
22203734,Charming 1 bedroom APT in the heart of Astoria,90285941,Abhi,Queens,Astoria,40.76337,-73.92801,Entire home/apt,70,4,1,05/01/18,0.05,1,0
22204167,Your perfect NYC guesthouse getaway prvt entrance,94981926,Steve & Irina,Queens,Rego Park,40.72997,-73.86523000000001,Entire home/apt,135,1,27,27/06/19,1.46,1,365
22206207,Private room with visit to queens #4,158540605,Sonia,Queens,Glendale,40.69916,-73.8892,Private room,25,1,95,05/07/19,6.18,6,258
22207770,AWESOME PRIVATE FAMILY HOUSE  CLOSE TO MANHATTAN,155989291,Ahmed,Queens,Corona,40.74725,-73.85486,Entire home/apt,359,3,10,09/06/19,0.66,1,281
22209216,Private spacious bedroom 10min from Manhattan!!,79373189,Laureta,Queens,Long Island City,40.759009999999996,-73.93404,Private room,40,1,32,23/06/19,1.75,2,123
22214395,Spacious Studio In Queens,162276183,Gary,Queens,Rego Park,40.71663,-73.85823,Entire home/apt,59,1,110,24/06/19,5.92,1,147
22226558,Homely Queens Home,162411010,Victor,Queens,Ozone Park,40.68562,-73.83498,Entire home/apt,125,7,3,15/06/19,0.33,1,69
22228935,Private Room in Nice Apt. Close to Manhattan. WIFI,80561485,Gabriela,Queens,Astoria,40.77418,-73.93545,Private room,50,1,62,18/06/19,3.36,2,7
22230702,(☆☆☆☆☆) New ultra-modern 1 bedroom apartment,129165729,Cindy,Queens,Astoria,40.76234,-73.91991,Entire home/apt,150,1,75,30/06/19,4.38,1,317
22235441,"Safe, Overnight Crash Pad Near JFK, LGA and NYC",72838963,Deborah,Queens,Jamaica,40.68411,-73.79688,Shared room,19,1,26,10/06/19,1.4,2,138
22244917,Full room in Astoria max 2 (8 min from Manhattan),3186412,Vanessa,Queens,Astoria,40.75936,-73.91266,Private room,85,11,0,,,1,0
22246864,••Rare Find! Modern Room Near Subway & JFK••,161349813,Yola,Queens,Woodhaven,40.69003,-73.8678,Private room,35,3,14,14/01/19,0.83,2,0
22247895,Private Room near the Myrtle Wyckoff L/M train,23817448,Desirée,Queens,Ridgewood,40.7029,-73.91174000000001,Private room,38,2,0,,,1,0
22250050,Beautiful cozy room close to Manhattan,85216513,Andrey,Queens,Sunnyside,40.73679,-73.92560999999999,Private room,50,2,2,14/05/18,0.11,1,179
22252595,Perfect Stay to see all of Manhattan Sites,26984764,Lawrence,Queens,Long Island City,40.743970000000004,-73.95666999999999,Private room,90,2,1,02/01/18,0.05,1,0
22258159,Shared room in one minute walk to the M train!!,134293540,Valentin,Queens,Ridgewood,40.70117,-73.90666,Shared room,33,30,1,22/12/17,0.05,4,7
22261208,Spacious and sunny 2BDR Apt in Queens w/ balcony,405986,Sylvain,Queens,Rego Park,40.732690000000005,-73.8584,Entire home/apt,81,4,6,23/09/18,0.32,1,6
22266286,Gema's Place,44213272,Miss. G.,Queens,Ditmars Steinway,40.77216,-73.91252,Private room,138,30,0,,,5,234
22270195,LIC Private 1 Bdrm 10 mins away Manhattan NYC,162745077,Dorothy,Queens,Long Island City,40.75447,-73.92886999999999,Private room,150,2,17,22/06/19,0.92,2,72
22274932,Bushwick Street Art,6924461,Dorota,Queens,Ridgewood,40.71261,-73.91429000000001,Private room,80,2,39,30/06/19,2.08,1,68
22277436,"(Entire apt) Bright 1 Br apt in Astoria, Queens NY",138200407,Liza,Queens,Astoria,40.76743,-73.92336,Entire home/apt,71,98,0,,,1,0
22281854,2 Queen Beds in Private bedroom Safe neighborhood,80601038,Shelley,Queens,Forest Hills,40.72761,-73.84109000000001,Private room,83,1,25,15/06/19,1.35,2,361
22281921,Room close to mall,34954588,Andres,Queens,Elmhurst,40.740590000000005,-73.86865999999999,Private room,50,2,2,30/12/17,0.11,1,365
22290967,(Room 102)法拉盛舒适轻奢套房,75216989,Wenqin,Queens,Flushing,40.76475,-73.83,Private room,79,2,14,12/06/19,1.71,4,320
22293021,Huge and Beautiful Room in a Very Nice Apartment.,137136024,Hector,Queens,Maspeth,40.72575,-73.89456,Private room,75,1,4,15/02/18,0.22,1,0
22293539,Room for sublet in lovely Ridgewood!,15788530,Diana,Queens,Ridgewood,40.701879999999996,-73.90429,Private room,60,7,2,04/01/18,0.11,2,0
22295848,Boutique Style Studio in the Heart of Astoria,1626430,Cristina,Queens,Ditmars Steinway,40.77714,-73.91071,Entire home/apt,120,2,81,22/06/19,4.31,1,27
22304663,Charming House with Manhattan Views!,163047898,Erika,Queens,Long Island City,40.74801,-73.95031999999999,Entire home/apt,160,2,2,01/01/18,0.11,1,0
22306969,Cozy 1BR Woodside (20min - midtown&Bus from LGA),3161518,Brian & Akiko,Queens,East Elmhurst,40.756890000000006,-73.89763,Entire home/apt,110,1,3,05/01/18,0.16,1,0
22309568,My home.,162546695,Alexander,Queens,Rego Park,40.729459999999996,-73.86277,Private room,100,1,0,,,1,83
22309710,"Newly Renovated, by LaGuardia Airport",163098446,Md,Queens,East Elmhurst,40.76314,-73.88619,Entire home/apt,125,1,77,05/07/19,4.5,1,348
22309725,Astoria clean private room,135446962,G,Queens,Astoria,40.76797,-73.92806999999999,Private room,50,3,0,,,1,0
22309866,Cozy apartment close to subway & good restaurants,72410854,Nikolina,Queens,Astoria,40.75824,-73.92822,Entire home/apt,100,4,0,,,1,0
22321708,Quiet and Spacious Bedroom by the Astoria Park,20780421,Manca,Queens,Ditmars Steinway,40.77626,-73.92461999999999,Private room,49,7,10,01/06/19,0.55,1,0
22321716,"Entire Apart, Close to Airport 15 min to Manhattan",163189326,Pema,Queens,Jackson Heights,40.75439,-73.89532,Entire home/apt,105,1,64,21/06/19,3.6,1,314
22325426,Convenient and friendly home  away from home,163217478,Myriam,Queens,East Elmhurst,40.75966,-73.88295,Private room,45,1,140,06/07/19,7.47,2,81
22327744,Sunny room in Queens for couple,79298323,Crispy,Queens,Maspeth,40.73449,-73.89227,Private room,45,5,12,25/06/19,0.99,3,320
22328175,Big room with private bath - close to Manhattan,161351021,V,Queens,Woodside,40.75541,-73.90272,Private room,475,1,7,01/03/18,0.37,2,0
22338292,Cute small one bedroom in Queens Woodside,5795423,Alexandre,Queens,Sunnyside,40.746320000000004,-73.91299000000001,Entire home/apt,80,1,3,15/05/19,0.21,1,1
22341035,"Cozy room 4 one JFK, LGA & subway to Manhattan",162142087,Christian,Queens,Jamaica,40.68804,-73.80564,Private room,59,1,21,05/06/19,1.53,3,348
22341660,"Cozy Private Room in Astoria, NY",67375050,Asema,Queens,Ditmars Steinway,40.77352,-73.91593,Private room,50,3,0,,,1,0
22342382,"MASTER, BEDROOM CLOSE TO LGA/TO MANHATTAN",44213272,Miss. G.,Queens,Ditmars Steinway,40.77233,-73.91251,Private room,50,2,38,01/07/19,2.04,5,301
22342547,3 BR apt on 2nd floor. Close to airport & Shopping,152371030,KerryAnna,Queens,Springfield Gardens,40.665659999999995,-73.76002,Entire home/apt,95,2,44,27/04/19,2.53,1,190
22346131,MODERN HAVEN IN CITY,156187884,Mairo,Queens,Astoria,40.755959999999995,-73.92798,Entire home/apt,135,2,44,20/06/19,2.37,1,83
22346441,"Private room for 4 JFK, LGA, Subway to Manhattan",162142087,Christian,Queens,Jamaica,40.68695,-73.8045,Private room,79,1,61,18/06/19,3.3,3,151
22349506,Shared room in nice surroundings in Ridgewood!!,134293540,Valentin,Queens,Ridgewood,40.70615,-73.90366999999999,Shared room,27,31,5,06/07/18,0.27,4,6
22350243,Nice Penthouse very close to Manhattan and airport,163421878,Any,Queens,Woodside,40.74416,-73.91136999999999,Private room,75,1,37,30/06/19,2.09,3,344
22362691,Cozy up in family friendly Queens!,7335887,Emily,Queens,Glendale,40.70037,-73.89344,Entire home/apt,60,2,34,14/06/19,1.89,2,117
22363371,Clean&Simple 2- Airport delays & Layovers,132341923,Cynthia,Queens,Jamaica,40.68922,-73.78684,Entire home/apt,57,1,91,05/07/19,5.04,2,57
22377119,法拉盛近地铁舒适单房—cozy room in flushing,52711549,Wynne,Queens,Flushing,40.75837,-73.82268,Private room,50,1,2,03/01/18,0.11,2,0
22378688,Lovely apartment,24755691,筱,Queens,Long Island City,40.75673,-73.93609000000001,Private room,50,1,10,30/06/19,0.53,1,211
22381052,private room in upper ditmars astoria wifi,97127885,Concetta,Queens,Ditmars Steinway,40.76826,-73.89390999999999,Private room,36,1,5,30/12/18,0.27,2,250
22389035,Spacious Bright Top Floor Apt w/ Balcony in LIC 1,25944182,Yves,Queens,Sunnyside,40.73874,-73.92961,Private room,68,2,50,05/07/19,2.84,2,51
22389296,Spacious Bright Top Floor Apt w/ Balcony in LIC 2,25944182,Yves,Queens,Sunnyside,40.7387,-73.9283,Private room,76,2,53,01/07/19,3.15,2,76
22400254,large room and convenient to train and JFK. #4,82367658,John,Queens,Richmond Hill,40.68985,-73.82003,Private room,40,3,7,13/06/19,0.38,5,313
22400568,Perfect Beautiful Modern House in NYC Summer,12898987,Johan,Queens,Ditmars Steinway,40.77537,-73.90279,Entire home/apt,150,3,49,05/06/19,2.74,1,324
22406991,法拉盛中心近地铁舒适单房—Cozy room in flushing,52711549,Wynne,Queens,Flushing,40.75855,-73.82208,Private room,50,1,16,29/06/19,0.85,2,1
22408376,Colonial Bdr Near Midtown Manhattan,44213272,Miss. G.,Queens,Ditmars Steinway,40.776109999999996,-73.91481,Private room,37,1,14,04/01/19,0.83,5,310
22412331,Subleasing-Room available starting May or earlier,369226,Omur,Queens,Astoria,40.765809999999995,-73.92518000000001,Shared room,40,30,2,17/05/18,0.11,1,0
22419930,Private 1 bedroom 10 mins away to Manhattan NYC,162745077,Dorothy,Queens,Long Island City,40.754690000000004,-73.92822,Private room,99,1,23,01/07/19,1.25,2,93
